"","name","pos","team","overallRank","positionRank","vor","projectedPts","upside","risk","projectedCost","adp","ADPdiff","passYds","passTds","passInt","rushYds","rushTds","rec","recYds","recTds","twoPts","fumbles","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_yahoo"
"557","Brad Smith","WR","PHI",557,219,-115.273227476539,3.22640918259154,4.99361035959432,2.39766038691365,7,NA,NA,0,0,0,6,0,2,26.2640918259154,0,0,0,NA,NA,NA,NA,4.05,0.2,NA,0,3,2.3,NA,NA,NA,NA
"558","Marcus Thigpen","RB","MIA",558,156,-115.280749973085,4.66910973585713,8.87121873015987,2.9904377401773,7,NA,NA,0,0,0,5,0,0.5,41.6910973585713,0,0,0,NA,NA,NA,NA,NA,9.8,NA,NA,0,1,0.5,NA,NA,5.39
"559","Matt Hazel","WR","MIA",559,220,-115.349636659131,3.15,3.64497474683058,2.08793736139649,7,NA,NA,0,0,0,0,0,2.5,31.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.8,NA,NA,NA,NA
"560","Will Ta'ufo'ou","RB","JAC",560,157,-115.449856021021,4.50000368792106,7.0047373017392,2.5772123694303,7,NA,NA,0,0,0,9.49997667437861,0,6.24997168181285,35.500060204832,0,0,0,8.2,2.9,NA,NA,5.55,NA,NA,4.4,2,3.8,0.5,NA,NA,NA
"561","Robert Hughes","RB",NA,561,158,-115.589859708942,4.36,7.19243711315891,2.65699165783469,7,NA,NA,0,0,0,30.45,0,2.15,13.15,0,0,0,3.6,NA,NA,NA,2.71,NA,NA,NA,NA,NA,8,NA,NA,NA
"562","Montell Owens","RB","DET",562,159,-115.604801311232,4.34505839771048,9.08531155550701,3.12144872574466,7,NA,NA,0,0,0,22.7108336721604,0,0.5,20.7397503049444,0,0,0,NA,NA,NA,NA,NA,10.1,NA,NA,0,0.6,1.5,NA,NA,NA
"563","Andy Tanner","WR","NO",563,221,-115.649636659131,2.85,6.88050865276332,2.94866170432323,7,NA,NA,0,0,0,0,0,1.9,28.5,0,0,0,NA,NA,NA,NA,5.7,NA,NA,NA,0,NA,NA,NA,NA,NA
"564","Marvin McNutt","WR","CAR",564,222,-115.772312454176,2.72732420495413,5.53901853400201,2.65194183517721,7,NA,NA,0,0,0,0,0,0.5,27.2732420495413,0,0,0,NA,NA,NA,NA,6.15,NA,NA,NA,0,0.5,1.5,NA,NA,NA
"565","Russell Shepard","WR","TB",565,223,-115.799636659131,2.7,6.51837661840736,2.89701824374763,7,NA,NA,0,0,0,0,0,2.25,27,0,0,0,NA,NA,NA,NA,5.4,NA,NA,NA,0,NA,NA,NA,NA,NA
"566","Brandon Tate","WR","CIN",566,224,-115.799643534542,2.6999931245888,5.10765104602753,2.55357933018912,7,NA,NA,0,0,0,0,0,2.99997242738001,36.999931245888,0,0,0.5,NA,NA,NA,NA,6.53,2.6,NA,4.8,0,2.6,1,NA,NA,NA
"567","Evan Royster","RB","WAS",567,160,-115.833080855566,4.11677885337645,7.66330767275275,2.83083700367963,7,NA,NA,0,0,0,26.6499547501628,0,2.16864819817796,14.5178337836017,0,0,0,7.3,NA,NA,NA,5.48,8.1,NA,NA,0,0.7,1.5,NA,NA,NA
"568","LaMichael James","RB","SF",568,161,-115.841724769621,4.10813493932094,7.07024687894394,2.68856094348491,7,NA,NA,0,0,0,27.8313699856509,0,2.41558422018718,13.2499794075585,0,0,0,9.8,NA,0,NA,4.9,2.2,NA,1.6,4.5,3,2.5,NA,NA,NA
"569","James Develin","RB","NE",569,162,-115.86985700178,4.08000270716232,9.51393139204409,3.29032376078616,7,NA,NA,0,0,0,16.0000511128532,0,2.50000060431582,24.79997595877,0,0,0,13.4,1.6,NA,NA,7.5,NA,NA,NA,2.5,1.3,0,NA,NA,11.72
"570","Skye Dawson","WR","TB",570,225,-115.874636659131,2.625,3.83054275466834,2.26092486425274,7,NA,NA,0,0,0,2,0,2,24.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,3.9,2.5,NA,NA,NA
"571","Jeremy Gallon","WR","NE",571,226,-115.899636659131,2.6,4.57989898732233,2.44944158542572,7,NA,NA,0,0,0,0,0,2,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1.2,NA,NA,NA,NA
"572","Kevin Cone","WR","MIA",572,227,-116.099636659131,2.4,5.15741424768447,2.63872737065543,7,NA,NA,0,0,0,0,0,2,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2.4,5.5,NA,NA,NA
"573","Eric Page","WR","TB",573,228,-116.199636659131,2.3,7.30256600822685,3.18530868631497,7,NA,NA,0,0,0,4.5,0,3.49994274349999,46.5,0,0,1.4,NA,NA,NA,NA,5.1,3.5,NA,14.9,1.5,7.7,2,NA,NA,NA
"574","T.J. Jones","WR","DET",574,229,-116.244167944394,2.2554687147369,15.1252006466771,5.10056714530503,7,NA,NA,0,0,0,0,0,2,22.554687147369,0,0,0,NA,31.1,NA,NA,NA,0,NA,NA,2,2.4,8,NA,NA,NA
"575","Dan Herron","RB","IND",575,163,-116.249859708942,3.7,4.23116224765446,2.096747194281,7,NA,NA,0,0,0,37,0,0,0,0,0,0,NA,3.7,NA,NA,2.78,3.7,NA,NA,NA,NA,NA,NA,NA,NA
"576","John Conner","RB","NYG",576,164,-116.385474690646,3.56438501829666,5.42874371053733,2.42131334589764,7,NA,NA,0,0,0,11.7016834485345,0,3,23.9421667344321,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.2,0,3.2,3.5,NA,NA,NA
"577","Tony Fiammetta","RB","CHI",577,165,-116.405229677253,3.54463003168917,9.07563355727113,3.31395659268636,7,NA,NA,0,0,0,0,0,4.1405000688895,35.4463003168917,0,0,0,13.8,4.4,NA,NA,9.1,2.1,NA,NA,0,NA,0,NA,NA,NA
"578","Bryan Walters","WR","SEA",578,230,-116.499636659131,2,NA,NA,7,NA,NA,0,0,0,0,0,1,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"579","Spencer Ware","RB","SEA",579,166,-116.563171555672,3.38668815327033,7.64561016085238,3.00426884598072,7,NA,NA,0,0,0,8.74997134160482,0,0,25.1169101910985,0,0,0,NA,1,NA,NA,0.75,NA,NA,NA,3.2,2,1,NA,NA,11.78
"580","Collin Mooney","RB","TEN",580,167,-116.849852222627,3.10000748631489,7.0576583046666,2.93092449310719,7,NA,NA,0,0,0,12,0,3,19.0000748631489,0,0,0,11,1.4,NA,NA,6.2,NA,NA,2.8,1,1.3,NA,NA,NA,NA
"581","Corey Fuller","WR","DET",581,231,-116.884636659131,1.615,3.89895490323255,2.52346387891742,7,NA,NA,0,0,0,0,0,1.15,16.15,0,0,0,NA,NA,NA,NA,3.23,NA,NA,NA,0,NA,NA,NA,NA,NA
"582","Mike Thomas","WR","HOU",582,232,-116.899636659131,1.6,10.3908982286605,4.10757667977119,7,NA,NA,0,0,0,0,0,4.45,16,0,0,0,NA,NA,NA,NA,19.13,1.9,NA,NA,NA,NA,1,1.8,NA,NA
"583","Jeff Demps","RB","TB",583,168,-116.899859708942,3.05,5.10060966544099,2.46665607228426,7,NA,NA,0,0,0,12,0,2.5,18.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.6,NA,NA,NA,NA
"584","Ryan Whalen","WR","CIN",584,233,-116.999636659131,1.5,9.21529865483724,3.84572238532422,7,NA,NA,0,0,0,0,0,1,15,0,0,0,NA,NA,NA,NA,14.05,NA,NA,NA,0,NA,1.5,NA,NA,NA
"585","James Wilder Jr","RB","CIN",585,169,-117.199859708942,2.75,5.22487373415292,2.56994299343547,7,NA,NA,0,0,0,23.5,0,0.5,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1,NA,NA,NA,NA
"586","Miguel Maysonet","RB","PIT",586,170,-117.371590181949,2.57826952699364,4.61189314015316,2.46252082451748,7,NA,NA,0,0,0,24.2826952699364,0,0.4,1.5,0,0,0,NA,4.2,NA,NA,3.15,NA,NA,NA,NA,0,0.5,NA,NA,NA
"587","Tyler Clutts","RB","DAL",587,171,-117.433672937584,2.51618677135835,7.491994913426,3.17879449429171,7,NA,NA,0,0,0,9.41195521595762,0,2.74990447794365,15.7499124976259,0,0,0,12.6,1,NA,NA,6.8,NA,NA,NA,0.5,0.6,0.9,NA,NA,NA
"588","Julian Talley","WR","NYG",588,234,-117.599636659131,0.9,2.43948043183407,2.34222186080385,7,NA,NA,0,0,0,0,0,1,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,3,NA,NA,NA
"589","Aaron Mellette","WR","BAL",589,235,-117.749636659131,0.75,1.81066017177982,2.22565325626477,7,NA,NA,0,0,0,0,0,0.5,7.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.5,NA,NA,NA
"590","Kevin Dorsey","WR","GB",590,236,-117.899636659131,0.6,5.28614980554399,3.10827728585561,7,NA,NA,0,0,0,0,0,3,6,0,0,0,NA,NA,NA,NA,8.4,NA,NA,NA,0,NA,NA,0.6,NA,NA
"591","Dexter Carter","RB",NA,591,172,-117.949859708942,2,NA,NA,7,NA,NA,0,0,0,10,0,2,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"592","Marcus Easley","WR","BUF",592,237,-117.999636659131,0.5,1,2.08916075730991,7,NA,NA,0,0,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA
"593","Marc Mariani","WR","TEN",593,238,-118.063532864633,0.43610379449733,1.49746141565996,2.22582305004351,7,NA,NA,0,0,0,0,0,1.99995406943453,14.3610379449733,0,0,0.5,NA,NA,NA,NA,2.78,0.7,NA,NA,0,0.7,1.5,NA,NA,NA
"594","Lonnie Pryor","RB","TB",594,173,-118.169859708942,1.78,2.96507383736204,2.25594171436148,7,NA,NA,0,0,0,6.85,0,2.75297229726694,10.95,0,0,0,NA,3,NA,NA,2.26,NA,NA,NA,NA,0.3,1.2,NA,NA,NA
"595","Daniel Herron","RB","IND",595,174,-118.349859708942,1.6,2.3767453465154,2.15653430339238,7,NA,NA,0,0,0,14,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1.6,0.5,NA,NA,NA
"596","Alfonso Smith","RB","ARI",596,175,-118.449859708942,1.5,5.63884041731498,2.97503502992063,7,NA,NA,0,0,0,10,0,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1.5,7.8,NA,NA,NA,NA
"597","Armanti Edwards","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"598","Ben Obomanu","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"599","Brian Tyms","WR","CLE",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"600","Chad Bumphis","WR","JAX",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"601","Chad Hall","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"602","Chris Harper","WR","GB",597,239,-118.499636659131,0,3.70135110466435,2.86852842831888,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,8.5,0,3,0,NA,NA,NA
"603","Cobi Hamilton","WR","CIN",597,239,-118.499636659131,0,0.866025403784439,2.17826949832303,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,1.5,NA,NA,NA
"604","Danario Alexander","WR","SD",597,239,-118.499636659131,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"605","David Reed","WR","SF",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"606","Devon Wylie","WR","SF",597,239,-118.499636659131,0,0.577350269189626,2.10799165001093,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA
"607","Dezmon Briscoe","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"608","Isaiah Williams","WR","TEN",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"609","Jeremy Ebert","WR","JAX",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"610","Joe Anderson","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"611","Jordan Shipley","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"612","Josh Cribbs","WR","NYJ",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"613","Justin Blackmon","WR","JAC",597,239,-118.499636659131,0,7.05379330573274,2.44753877430846,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,17.6,0,4.6,0,NA,NA,NA
"614","Kenneth Moore","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"615","Kevin Walter","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"616","Mark Harrison","WR","KC",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"617","Marlon Moore","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"618","Quincy Enunwa","WR","NYJ",597,239,-118.499636659131,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA
"619","Ramses Barden","WR","BUF",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"620","Stephen Burton","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"621","Tori Gurley","WR","CLE",597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"622","Troy Edwards","WR",NA,597,239,-118.499636659131,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"623","Cierre Wood","RB","BAL",623,176,-118.676571665643,1.27328804329905,2.22322538459107,2.19869782660288,7,NA,NA,0,0,0,12.7328804329905,0,0,0,0,0,0,NA,NA,0,NA,0,0.4,NA,1.1,0,1.4,2.5,NA,NA,NA
"624","Michael Hill","RB","GB",624,177,-119.299859708942,0.65,1.56923881554251,2.1912242825477,7,NA,NA,0,0,0,2.5,0,0.5,4,0,0,0,NA,NA,NA,NA,NA,1.3,NA,NA,0,NA,NA,NA,NA,NA
"625","Quinn Johnson","RB","TEN",625,178,-119.449859708942,0.5,NA,NA,7,NA,NA,0,0,0,0,0,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"626","Michael Smith","RB","TB",625,178,-119.449859708942,0.5,1.1557438524302,2.12707653710852,7,NA,NA,0,0,0,3,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1.3,NA,NA,NA
"627","Chase Reynolds","RB","STL",625,178,-119.449859708942,0.5,NA,NA,7,NA,NA,0,0,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"628","Henry Josey","RB","PHI",625,178,-119.449859708942,0.5,1.20710678118655,2.13958082197209,7,NA,NA,0,0,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA
"629","Zach Line","RB","MIN",629,182,-119.499859708942,0.45,1,2.10133323770223,7,NA,NA,0,0,0,0,0,0.5,4.5,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,0.9,0,NA,NA,NA
"630","Mike Goodson","RB",NA,629,182,-119.499859708942,0.45,15.4559988004798,5.62064047670611,7,NA,NA,0,0,0,4.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,0,NA,30.3,NA
"631","Rex Burkhead","RB","CIN",631,184,-119.549859708942,0.4,1.57862914721581,2.25437275707269,7,NA,NA,0,0,0,1.5,0,0.5,2.5,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0.8,2.5,NA,NA,NA
"632","Jon Vaughn","RB",NA,631,184,-119.549859708942,0.4,NA,NA,7,NA,NA,0,0,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA
"633","Matthew Tucker","RB","PHI",631,184,-119.549859708942,0.4,1.1767453465154,2.15653430339238,7,NA,NA,0,0,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.4,1.5,NA,NA,NA
"634","Deji Karim","RB",NA,634,187,-119.649859708942,0.3,0.813160143944688,2.09236458919245,7,NA,NA,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,1,NA,NA,NA
"635","Kiero Small","RB","SEA",634,187,-119.649859708942,0.3,0.582842712474619,2.03629390082088,7,NA,NA,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,NA,NA
"636","Joe Banyard","RB","MIN",636,189,-119.749859708942,0.2,0.672581562625261,2.08248574948327,7,NA,NA,0,0,0,0.5,0,0,1.5,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0.4,1,NA,NA,NA
"637","Jonas Gray","RB","NEP",636,189,-119.749859708942,0.2,NA,NA,7,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"638","Ronnie Wingo","RB","BUF",638,191,-119.849859708942,0.1,NA,NA,7,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"639","Josh Vaughan","RB","ATL",639,192,-119.899859708942,0.05,0.120710678118655,1.98465044024528,7,NA,NA,0,0,0,0.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.1,NA,NA,0,NA,NA,NA,NA,NA
"640","Alex Green","RB","NYJ",640,193,-119.949859708942,0,0.461880215351701,2.0798805106861,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,0,NA,NA,NA
"641","Anthony Allen","RB","BUF",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"642","Antonio Andrews","RB","TEN",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"643","Armond Smith","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"644","Ben Malena","RB","DAL",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"645","Bernard Scott","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"646","Brandon Jackson","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"647","Brandon Jacobs","RB","NYG",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"648","Brennan Clay","RB","DEN",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"649","Brian Leonard","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"650","Charles White","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"651","Chris Pressley","RB","CLE",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"652","Damien Berry","RB","BAL",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"653","DaRel Scott","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"654","Darius Reynaud","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"655","David Fluellen","RB","PHI",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"656","Evan Rodriguez","RB","BUF",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"657","Felix Jones","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"658","Fozzy Whittaker","RB","CLE",640,193,-119.949859708942,0,22.9785407137471,7.56155267902951,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,39.8,NA
"659","Greg Jones","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"660","Isaac Redman","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"661","Jacob Hester","RB","DEN",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"662","Jamize Olawale","RB","OAK",640,193,-119.949859708942,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA
"663","Jason Snelling","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"664","Jeremiah Johnson","RB",NA,640,193,-119.949859708942,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"665","John Griffin","RB","NYJ",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"666","Jordan Lynch","RB","CHI",640,193,-119.949859708942,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
"667","Kapri Bibbs","RB","DEN",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"668","Keiland Williams","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"669","Kendial Lawrence","RB","DAL",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"670","Kerwynn Williams","RB",NA,640,193,-119.949859708942,0,0.577350269189626,2.10799165001093,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA
"671","Kevin Faulk","RB","FA",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Kory Sheets","RB","OAK",640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"673","Lawrence Vickers","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"674","LeRon McClain","RB",NA,640,193,-119.949859708942,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
